compare_label,seed,algo,case,topology_mode,outage_k,outage_policy,outage_radius,episode,return,v_viol_lin_mean,p_loss_mean,n_components_mean
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,17,-3.273771787140084,0.0,0.0852544736234397,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,18,-3.384040762448801,0.0,0.08812606152210421,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,19,-3.23959353532345,0.0,0.08436441498238145,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,0,-3.218540983482437,0.0,0.0838161714448551,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,1,-3.282020008345661,0.0,0.08546927105066825,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,2,-3.2229408973446354,0.0,0.08393075253501657,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,3,-3.360248311942732,0.0,0.0875064664568419,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,4,-3.3821259607322682,0.0,0.08807619689406948,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,5,-3.3403960095839036,0.0,0.08698947941624746,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,6,-3.2209996573347044,0.0,0.08388019940975792,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,7,-3.3148193882006223,0.0,0.08632342156772453,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,8,-3.348157318092981,0.0,0.08719159682533813,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,9,-3.259279916449654,0.0,0.0848770811575431,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,10,-3.338075772507796,0.0,0.08692905657572386,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,11,-3.308141075066478,0.0,0.08614950716318952,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,12,-3.3562975932068126,0.0,0.08740358315642736,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,13,-3.3235421705445045,0.0,0.08655057735792983,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,14,-3.2961439580801626,0.0,0.08583708224167091,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,15,-3.233654949034156,0.0,0.08420976429776454,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,16,-3.301706627798822,0.0,0.08598194343226097,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,17,-3.328342648202409,0.0,0.0866755897969377,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,18,-3.2816153592207087,0.0,0.08545873331303927,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,static,6,,,19,-3.206864214640611,0.0,0.0835120889229326,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,0,-3.2401821101640325,0.0,0.08437974245218834,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,1,-3.126027896738652,0.0,0.0814069764775691,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,2,-3.120783383177201,0.0,0.08127040060357292,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,3,-3.2154881691646855,0.0,0.08373667107199706,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,4,-3.1039270642114203,0.0,0.08083143396383911,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,5,-3.2682956771528726,0.0,0.08511186659252278,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,6,-3.257525636712772,0.0,0.08483139678939511,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,7,-3.1782641622159007,0.0,0.0827672958910391,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,8,-3.21096672869889,0.0,0.0836189252265336,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,9,-3.1431416790335525,0.0,0.08185264789149878,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,random_reset,6,,,10,-3.0816502371621817,0.0,0.08025130825943179,1.0
